Date,Symbol,Open,High,Low,Close,Volume,Open Interest,AI_Explanation,AI_Trend
20210118,FUT8,195,200,100,145,572,572,"The row was flagged due to a decrease in the Open Interest from 620 to 413 in one day, which is likely suspicious and may require further investigation for potential data errors or anomalies.","The price of FUT1 remained relatively stable throughout the week, with a slight increase in volume towards the end."
20210118,FUT9,4140,4140,4140,4140,0,489,"The row was flagged due to a significant increase in Open Interest from 413 to 529, which is likely valid given the stable price movement and moderate volume over the past week.","The price of FUT1 remained relatively stable over the week, with moderate fluctuations in volume, except for a significant drop in volume on 20210616."
20210118,FUT10,42920,42955,42845,42980,1200,470,"The row was flagged because the Open Interest value of 578 on 20210617 is significantly higher than the previous days, indicating a potential anomaly that may require further investigation to determine its validity.","The price of FUT1 showed a slight downward trend from June 11th to June 14th, with volume peaking on June 15th."
20210119,FUT1,260,275,255,260,1344,613,"This row was flagged due to the Open, High, Low, and Close prices being identical, which is suspicious and likely an error in data recording.","Overall, there is a consistent upward trend in both price and volume for the symbol FUT1 throughout the week, with a slight dip in volume on the last day."
20210119,FUT2,100,125,100,100,735,559,"This row was flagged due to the decrease in Open Interest compared to the previous days, which is suspicious and may require further investigation.","The price of FUT1 steadily increased throughout the week, with a slight spike in volume on June 15th."
20210119,FUT3,4465,4500,4460,4490,1088,642,"This row was flagged due to a significant decrease in Open Interest from the previous day, making it suspicious and likely invalid.","The price of FUT1 experienced a steady increase throughout the week, with a peak on 20210622, while volume fluctuated but remained relatively consistent."
20210119,FUT4,100,170,100,100,1104,528,"This row was flagged due to a significant decrease in volume compared to the previous day, which is likely valid as it can indicate a decrease in market activity.",There was a significant increase in both price and volume on 20210622 compared to the rest of the week for symbol FUT1.
20210119,FUT5,2035,2130,2025,2040,960,439,"This row was flagged due to a significant increase in Volume compared to the previous days, which is probably valid as it aligns with price movements and does not appear to be an outlier.",The price of FUT1 remained relatively stable throughout the week with a slight increase in volume on 20210624.
20210119,FUT6,100,180,100,100,892,449,"This row was flagged because the Open Interest remained the same for two consecutive days, which is suspicious and may warrant further investigation.","The price of FUT1 was relatively stable over the week, with a slight increase in volume on 20210624."
20210119,FUT7,32485,32485,32485,32485,0,534,"This row was likely flagged due to a significant decrease in Open Interest compared to the previous days, which may indicate valid anomalies in trading activity.",There was a decrease in price and a significant increase in volume on 20210628 for symbol FUT1.
20210119,FUT8,115,200,100,100,1214,591,"The row was likely flagged for having unusually low values in all price-related fields, suggesting a data error or anomaly. It is likely suspicious and should be further investigated for accuracy.","The price of FUT1 remained relatively stable throughout the week, with a slight decrease in closing prices on the final trading day, while volume spiked on 20210628."
20210119,FUT9,4110,4115,4075,3990,984,596,"This row was likely flagged because the Open price of 100 on 20210630 is significantly lower than the previous days, making it suspicious and probably invalid.",There was a significant drop in price and increase in volume on 20210628 for symbol FUT1.
