Date,Symbol,Open,High,Low,Close,Volume,Open Interest
20210324,FUT8,14940,15090,14835,14960,1216,567
20210324,FUT9,100,120,124,120,1271,568
20210324,FUT10,38615,38640,38575,38690,1107,560
20210325,FUT1,42700,42730,42620,42670,859,511
20210325,FUT2,270,350,100,290,0,478
20210325,FUT3,340,495,235,350,949,531
20210325,FUT4,12485,12490,12380,12460,1182,617
20210325,FUT5,42505,42545,42430,42555,934,680
20210325,FUT6,100,100,100,100,731,665
20210325,FUT7,100,220,100,100,965,445
20210325,FUT8,15055,15090,15020,15085,1229,409
20210325,FUT9,100,160,100,100,1004,421
20210325,FUT10,38660,38670,38560,38650,1027,278
20210326,FUT1,42715,42730,42705,42710,1137,653
20210326,FUT2,265,340,240,280,814,402
20210326,FUT3,3,3,3,3,1041,621
20210326,FUT4,12450,12510,12360,12535,977,608
20210326,FUT5,42555,42585,42430,42615,1095,221
20210326,FUT6,145,185,100,100,793,534
20210326,FUT7,135,180,100,180,1009,425
20210326,FUT8,15070,15185,15070,15090,1352,512
20210326,FUT9,175,190,110,230,846,502
20210326,FUT10,38615,38685,38495,38735,1182,365
20210329,FUT1,42685,42790,42605,42655,1088,493
20210329,FUT2,140,205,100,330,63500,524
20210329,FUT3,100,100,100,110,1216,514
20210329,FUT4,12585,12615,12500,12600,1102,631
20210329,FUT5,42640,42710,42560,42710,1024,319
20210329,FUT6,100,135,100,100,763,347
20210329,FUT7,185,215,100,255,959,455
20210329,FUT8,15145,15205,15060,15145,0,517
20210329,FUT9,185,210,180,150,1048,449
20210329,FUT10,38705,38735,38665,38700,1147,522
20210330,FUT1,42650,42730,42550,42655,826,594
20210330,FUT2,290,335,230,265,1089,463
20210330,FUT3,140,240,100,160,1080,415
20210330,FUT4,1,1,1,1,773,495
20210330,FUT5,42675,42800,42540,42720,1191,439
20210330,FUT6,125,135,100,100,954,432
20210330,FUT7,20420,20420,20420,20420,0,497
20210330,FUT8,15200,15220,15195,15225,1054,602
20210330,FUT9,120,155,100,120,1337,418
20210330,FUT10,38760,38790,38700,38815,805,524
20210331,FUT1,42605,42675,42570,42555,1205,505
20210331,FUT2,215,325,185,205,739,623
20210331,FUT3,170,295,100,140,1114,572
20210331,FUT4,100,100,100,100,1378,484
20210331,FUT5,42735,42800,42625,42675,863,416
20210331,FUT6,120,140,100,100,975,318
20210331,FUT7,20365,20370,20255,20365,830,563
20210331,FUT8,15225,15275,15195,15195,1218,547
20210331,FUT9,1550,1550,1000,1450,1352,376
20210331,FUT10,38750,38795,38730,38790,1421,414
20210401,FUT1,42560,42665,42530,42560,1075,458
20210401,FUT2,170,250,100,185,0,586
20210401,FUT3,150,170,100,190,1291,664
20210401,FUT4,175,195,130,135,991,533
20210401,FUT5,42695,42750,42680,42685,1083,514
20210401,FUT6,100,120,100,135,1073,529
20210401,FUT7,20355,20370,20350,20350,1156,423
20210401,FUT8,15200,15240,15160,15245,1084,510
20210401,FUT9,1435,1480,1436,1435,1398,483
20210401,FUT10,38795,38865,38765,38830,1370,385
20210402,FUT1,42590,42600,42565,42635,1270,470
20210402,FUT2,210,275,160,190,1054,531
20210402,FUT3,100,180,100,100,882,652
20210402,FUT4,150,180,100,165,1017,616
20210402,FUT5,42595,42650,42560,42690,921,446
20210402,FUT6,9155,9155,9155,9155,0,541
20210402,FUT7,20355,20415,20345,20390,998,618
20210402,FUT8,15240,15265,15230,15225,977,575
20210402,FUT9,1505,1590,1475,1495,698,433
20210402,FUT10,38790,38870,38650,38755,958,341
20210405,FUT1,42600,42660,42510,42520,1224,719
20210405,FUT2,210,235,105,150,937,324
20210405,FUT3,100,110,100,115,1264,576
20210405,FUT4,100,155,100,145,858,534
20210405,FUT5,42790,42773,42740,42815,991,625
20210405,FUT6,9220,9285,9210,9170,1126,501
20210405,FUT7,20315,20335,20230,20325,944,517
20210405,FUT8,15225,15225,15225,15225,1067,561
20210405,FUT9,1455,1465,1325,1515,995,623
20210405,FUT10,38720,38755,38580,38750,643,586
20210406,FUT1,42540,42540,42495,42535,526,441
20210406,FUT2,190,225,160,180,957,349
20210406,FUT3,100,115,100,100,1164,457
20210406,FUT4,150,155,135,245,883,696
20210406,FUT5,42715,42750,42660,42775,1029,536
20210406,FUT6,1,1,1,1,731,468
20210406,FUT7,20325,20345,20250,20315,622,542
20210406,FUT8,15330,15405,15195,15265,957,679
20210406,FUT9,1560,1585,1495,1600,917,364
20210406,FUT10,38800,38840,38685,38880,971,529
20210407,FUT1,42565,42620,42560,42525,920,502
20210407,FUT2,220,225,130,250,0,629
20210407,FUT3,100,100,100,100,449,457
20210407,FUT4,270,295,210,345,779,445
20210407,FUT5,42790,42830,42780,42745,965,296
20210407,FUT6,100,145,100,125,919,507
20210407,FUT7,20175,20250,20165,20180,637,418
20210407,FUT8,15310,15400,15255,15245,1075,448
20210407,FUT9,1535,1660,1460,1545,994,602
20210407,FUT10,38940,39015,38940,38925,1058,575
20210408,FUT1,42560,42660,42495,42590,1064,546
20210408,FUT2,235,250,230,200,1088,258
20210408,FUT3,105,115,100,110,1194,559
20210408,FUT4,295,295,185,260,733,556
20210408,FUT5,42710,42720,42545,42620,969,680
20210408,FUT6,115,185,100,100,946,386
20210408,FUT7,20120,20165,19975,20115,1386,468
20210408,FUT8,15285,15340,15280,15400,1303,581
20210408,FUT9,1530,1540,1490,1565,1247,448
20210408,FUT10,38820,38935,38810,38880,1091,435
20210409,FUT1,42540,42545,42430,42575,1162,547
20210409,FUT2,35955,35955,35955,35955,0,656
20210409,FUT3,100,245,100,120,99000,570
20210409,FUT4,275,295,220,295,98500,421
20210409,FUT5,42670,42710,42570,42680,719,391
20210409,FUT6,100,100,100,100,1041,385
20210409,FUT7,20125,20145,20125,20105,888,491
20210409,FUT8,15420,15500,15395,15430,857,476
20210409,FUT9,1555,1680,1425,1625,635,411
20210409,FUT10,38880,38975,38830,38790,633,489
20210412,FUT1,42585,42620,42560,42630,0,484
20210412,FUT2,35815,35825,35790,35715,1227,634
20210412,FUT3,100,185,100,100,844,419
20210412,FUT4,29225,29225,29225,29225,0,379
20210412,FUT5,42680,42760,42585,42655,1290,481
20210412,FUT6,100,105,100,100,1146,472
20210412,FUT7,20145,20195,20040,20190,919,637
20210412,FUT8,15345,15415,15290,15350,1091,401
20210412,FUT9,1595,1670,1525,1620,527,459
20210412,FUT10,38735,38865,38685,38775,724,620
20210413,FUT1,42650,42730,42600,42690,921,651
20210413,FUT2,35715,35715,35715,35715,1470,483
20210413,FUT3,185,215,100,210,535,404
20210413,FUT4,29225,29355,29140,29330,1083,449
20210413,FUT5,42595,42595,42495,42615,1152,634
20210413,FUT6,100,235,100,135,907,541
20210413,FUT7,20255,20310,20125,20310,996,618
20210413,FUT8,15495,15520,15430,15490,1159,571
20210413,FUT9,1630,1675,1555,1645,1092,439
20210413,FUT10,38675,38775,38650,38800,915,497
20210414,FUT1,42615,42665,42590,42645,984,511
20210414,FUT2,35730,35755,35650,35740,1074,373
20210414,FUT3,165,275,100,230,800,547
20210414,FUT4,29310,29345,29300,29375,984,516
20210414,FUT5,42690,42725,42645,42665,713,481
20210414,FUT6,190,365,145,190,750,416
20210414,FUT7,20205,20250,20160,20190,1490,560
20210414,FUT8,15500,15605,15490,15480,951,468
20210414,FUT9,1595,1635,1565,1590,909,439
20210414,FUT10,38780,38855,38675,38690,1053,459
20210415,FUT1,42605,42645,42540,42675,922,440
20210415,FUT2,35720,35730,35650,35725,857,663
20210415,FUT3,255,275,210,250,890,507
20210415,FUT4,29390,29475,29350,29310,840,466
20210415,FUT5,42665,42665,42665,42665,993,354
20210415,FUT6,160,160,100,270,840,603
20210415,FUT7,20185,20190,20165,20185,1022,397
20210415,FUT8,15450,15480,15415,15460,1344,584
20210415,FUT9,1545,1575,1375,1500,1070,514
20210415,FUT10,38700,38770,38670,38690,1067,722
20210416,FUT1,42590,42635,42465,42615,1123,465
20210416,FUT2,35615,35680,35590,35585,988,567
20210416,FUT3,245,300,215,190,783,515
20210416,FUT4,29295,29380,29265,29365,1095,448
20210416,FUT5,42625,42630,42600,42540,976,386
20210416,FUT6,155,260,100,115,979,333
20210416,FUT7,20185,20260,20135,20085,1377,565
20210416,FUT8,15490,15600,15415,15490,1103,649
20210416,FUT9,1480,1472,1415,1505,1061,566
20210416,FUT10,38710,38720,38645,38725,926,475
20210419,FUT1,42570,42575,42470,42560,1058,399
20210419,FUT2,35545,35565,35540,35585,1110,528
20210419,FUT3,12475,12475,12475,12475,0,640
20210419,FUT4,29385,29405,29345,29340,1104,252
20210419,FUT5,42500,42535,42415,42620,1082,693
20210419,FUT6,115,170,100,190,1295,558
20210419,FUT7,20135,20245,20110,20120,1270,475
20210419,FUT8,155300,155300,154300,155600,629,559
20210419,FUT9,1490,1575,1440,1530,1030,459
20210419,FUT10,38710,38765,38655,38725,817,529
20210420,FUT1,42620,42645,42610,42645,1025,423
20210420,FUT2,35660,35675,35595,35645,797,519
20210420,FUT3,12545,12690,12435,12535,1233,540
20210420,FUT4,29375,29440,29325,29305,1143,444
20210420,FUT5,42580,42610,42520,42590,1095,559
20210420,FUT6,120,185,100,125,947,420
20210420,FUT7,20160,20153,20110,20155,913,449
20210420,FUT8,43500,43500,43500,43500,1009,491
20210420,FUT9,1560,1655,1535,1575,861,415
20210420,FUT10,38655,38710,38550,38640,1144,588
20210421,FUT1,85290,85290,85290,85290,1189,443
20210421,FUT2,35630,35705,35630,35595,1225,510
20210421,FUT3,12545,12575,12485,12600,1068,471
20210421,FUT4,29285,29300,29205,29245,1128,509
20210421,FUT5,42590,42590,42590,42590,1243,700
20210421,FUT6,100,100,100,100,1095,551
20210421,FUT7,20140,20205,20120,20145,799,368
20210421,FUT8,43440,43470,43400,43415,583,476
20210421,FUT9,1495,1535,1385,1525,1252,495
20210421,FUT10,24250,24250,24250,24250,0,549
20210422,FUT1,43500,43500,43500,43500,0,715
20210422,FUT2,35645,35710,35600,35675,805,446
20210422,FUT3,12625,12665,12625,12650,656,451
20210422,FUT4,29200,29215,29070,29145,980,445
20210422,FUT5,42595,42640,42580,42605,932,665
20210422,FUT6,100,100,100,100,912,482
20210422,FUT7,20125,20190,20105,20225,1008,430
20210422,FUT8,43365,43435,43305,43320,1102,466
20210422,FUT9,1460,1500,1265,1405,940,689
20210422,FUT10,24190,24190,24175,24140,1161,456
20210423,FUT1,43500,43500,43500,43500,1329,222
20210423,FUT2,35720,35855,35720,35660,959,529
20210423,FUT3,12590,12620,12545,12520,888,537
20210423,FUT4,29215,29380,29316,29300,1069,397
20210423,FUT5,42710,42780,42605,42785,765,483
20210423,FUT6,140,240,135,205,0,400
20210423,FUT7,20205,20255,20095,20155,1068,271
20210423,FUT8,43330,43355,43275,43390,1326,537
20210423,FUT9,1450,1525,1415,1445,1427,358
20210423,FUT10,24200,24245,24100,24225,1162,611
20210426,FUT1,43450,43500,43350,43450,1173,502
20210426,FUT2,35625,35700,35505,35600,1098,464
20210426,FUT3,12455,12500,12320,12420,1050,484
20210426,FUT4,29360,29360,29315,29345,1163,694
20210426,FUT5,3425,3425,3425,3425,0,528
20210426,FUT6,28575,28575,28575,28575,0,456
20210426,FUT7,1,1,1,1,1164,517
20210426,FUT8,43390,43475,43385,43455,1116,404
20210426,FUT9,1465,1475,1410,1515,871,572
20210426,FUT10,24250,24280,24170,24225,720,409
20210427,FUT1,43500,43500,43485,43500,1225,176
20210427,FUT2,35630,35705,35605,35680,1012,303
20210427,FUT3,12295,12350,12180,12320,1430,567
20210427,FUT4,20440,20440,20440,20440,0,510
20210427,FUT5,3475,3485,3440,3495,1173,587
20210427,FUT6,28610,28640,28590,28500,850,561
20210427,FUT7,100,100,100,100,0,509
20210427,FUT8,43500,43500,43485,43470,930,359
20210427,FUT9,1505,1595,1515,1515,897,443
20210427,FUT10,24160,24170,24110,24055,937,449
20210428,FUT1,43500,43500,43475,43500,1047,429
20210428,FUT2,35705,35840,35630,35615,1058,687
20210428,FUT3,12270,12269,12190,12245,1118,468
20210428,FUT4,20400,20480,20350,20315,826,486
20210428,FUT5,3470,3540,3435,3545,1014,335
20210428,FUT6,28465,28475,28460,28485,956,638
20210428,FUT7,100,100,100,100,1057,572
20210428,FUT8,43470,43500,43450,43500,1001,499
20210428,FUT9,1490,1535,1455,1495,1090,459
20210428,FUT10,24120,24130,24055,24165,1104,488
20210429,FUT1,43500,43500,43500,43500,946,585
20210429,FUT2,35555,35675,35490,35540,941,529
20210429,FUT3,12250,12330,12195,12265,739,492
20210429,FUT4,20275,20350,20270,20285,66400,650
20210429,FUT5,23030,23030,23030,23030,0,444
20210429,FUT6,28505,28510,28395,28470,507,614
20210429,FUT7,11815,11815,11815,11815,0,383
20210429,FUT8,43475,43485,43345,43500,666,361
20210429,FUT9,1520,1615,1495,1495,968,493
20210429,FUT10,1,1,1,1,1141,353
20210430,FUT1,43500,43500,43500,43500,985,458
20210430,FUT2,35470,35575,35360,35415,1251,600
20210430,FUT3,12330,12425,12280,12335,679,615
20210430,FUT4,20230,20275,20200,20215,1059,496
20210430,FUT5,23070,23185,23050,23080,1112,377
20210430,FUT6,28545,28665,28535,28475,945,410
20210430,FUT7,11870,11950,11865,11865,1119,393
20210430,FUT8,43450,43500,43385,43390,918,569
20210430,FUT9,1495,1505,1425,1480,721,365
20210430,FUT10,100,100,100,100,541,570
20210503,FUT1,43500,43500,43480,43500,1101,517
20210503,FUT2,35435,35465,35380,35460,619,459
20210503,FUT3,12260,12275,12070,12290,55100,602
20210503,FUT4,20275,20330,20180,20210,1130,550
20210503,FUT5,23020,23030,22860,22980,0,553
20210503,FUT6,28460,28555,28370,28400,1023,597
20210503,FUT7,11860,11945,11855,11740,1058,539
20210503,FUT8,14360,14360,14360,14360,0,506
20210503,FUT9,1480,1480,1480,1480,785,232
20210503,FUT10,100,100,100,100,844,364
20210504,FUT1,43500,43500,43500,43500,607,468
20210504,FUT2,35505,35565,35440,35520,1046,555
20210504,FUT3,12345,12370,12340,12360,1050,457
20210504,FUT4,20255,20425,20105,20190,1240,537
20210504,FUT5,22975,22980,22950,22940,1022,525
20210504,FUT6,28440,28545,28315,28410,992,367
20210504,FUT7,11780,11850,11715,11780,1092,378
20210504,FUT8,14380,14390,14370,14335,1091,454
20210504,FUT9,1475,1505,1435,1505,1071,643
20210504,FUT10,100,100,100,140,1081,638
20210505,FUT1,43500,43500,43425,43500,1035,559
20210505,FUT2,35535,35690,35495,35595,1070,358
20210505,FUT3,12330,12425,12145,12415,1219,573
20210505,FUT4,20165,20170,20150,20175,866,355
20210505,FUT5,22865,22870,22805,22880,910,508
20210505,FUT6,28370,28580,28335,28345,714,434
20210505,FUT7,11750,11760,11620,11750,1135,564
20210505,FUT8,14350,14395,14345,14315,1305,541
20210505,FUT9,1495,1520,1480,1575,1385,567
20210505,FUT10,160,260,135,150,885,531
20210506,FUT1,43500,43500,43460,43500,1327,587
20210506,FUT2,35610,35635,35480,35655,901,554
20210506,FUT3,12405,12415,12370,12450,979,469
20210506,FUT4,20215,20305,20170,20210,1244,429
20210506,FUT5,3,3,3,3,871,503
20210506,FUT6,28330,28360,28215,28500,1124,356
20210506,FUT7,11710,11715,11620,11690,1159,522
20210506,FUT8,14310,14315,14170,14335,112800,585
20210506,FUT9,1575,1575,1575,1575,938,573
20210506,FUT10,170,210,115,160,911,615
20210507,FUT1,43500,43500,43500,43500,1574,476
20210507,FUT2,35665,35770,35505,35695,737,341
20210507,FUT3,12455,12570,12390,12485,815,554
20210507,FUT4,20175,20285,20175,20125,1149,388
20210507,FUT5,1,1,1,1,907,547
20210507,FUT6,28410,28445,28405,28385,695,527
20210507,FUT7,11620,11645,11550,11585,1181,742
20210507,FUT8,14450,14540,14415,14495,1003,510
20210507,FUT9,1590,1725,1550,1670,121000,580
20210507,FUT10,110,145,100,180,1161,729
20210510,FUT1,43500,43500,43455,43455,728,566
20210510,FUT2,35735,35815,35690,35720,801,424
20210510,FUT3,12515,12550,12475,12475,708,534
20210510,FUT4,20080,20115,20070,20080,1092,491
20210510,FUT5,100,100,100,100,1157,430
20210510,FUT6,28395,28430,28260,28440,946,464
20210510,FUT7,11510,11535,11420,11475,829,527
20210510,FUT8,14465,14515,14410,14495,0,445
20210510,FUT9,1670,1675,1635,1605,1129,595
20210510,FUT10,245,350,180,230,1054,375
20210511,FUT1,43440,43450,43375,43375,842,673
20210511,FUT2,35685,35695,35590,35655,965,639
20210511,FUT3,12450,12525,12365,12425,712,478
20210511,FUT4,19995,19995,19985,20040,862,423
20210511,FUT5,100,155,100,100,1010,554
20210511,FUT6,28425,28495,28400,28425,1338,607
20210511,FUT7,11505,11635,11465,11525,1027,557
20210511,FUT8,14460,14458,14345,14395,1221,581
20210511,FUT9,1580,1610,1560,1615,1133,500
20210511,FUT10,205,275,140,125,1072,529
20210512,FUT1,43410,43475,43395,43430,987,386
20210512,FUT2,35710,35770,35700,35715,1016,642
20210512,FUT3,12485,12485,12390,12475,1093,600
20210512,FUT4,20085,20315,19995,20110,868,365
20210512,FUT5,100,200,100,100,1262,364
20210512,FUT6,28370,28430,28275,28330,624,588
20210512,FUT7,11590,11590,11580,11555,1084,477
20210512,FUT8,14435,14470,14430,14405,1396,567
20210512,FUT9,1670,1795,1555,1720,1054,555
20210512,FUT10,125,145,115,120,1097,436
20210513,FUT1,43490,43500,43435,43420,885,515
20210513,FUT2,35765,35749,35635,35820,1016,362
20210513,FUT3,12525,12640,12525,12535,1308,619
20210513,FUT4,20050,20185,19955,19975,1144,269
20210513,FUT5,140,280,115,135,651,506
20210513,FUT6,28190,28235,28135,28290,1042,676
20210513,FUT7,11590,11590,11585,11580,1024,474
20210513,FUT8,14390,14450,14380,14400,381,524
20210513,FUT9,1725,1745,1575,1735,1004,402
20210513,FUT10,100,105,100,100,760,468
20210514,FUT1,43375,43425,43175,43380,1110,518
20210514,FUT2,35695,35755,35660,35630,871,500
20210514,FUT3,12550,12695,12445,12525,941,509
20210514,FUT4,19865,19870,19810,19855,1018,437
20210514,FUT5,125,125,125,175,0,564
20210514,FUT6,28320,28385,28310,28255,891,523
20210514,FUT7,116650,116700,115800,115950,800,398
20210514,FUT8,14405,14415,14380,14450,1137,623
20210514,FUT9,1720,1720,1675,1685,902,630
20210514,FUT10,100,100,100,100,117400,379
20210517,FUT1,20830,20830,20830,20830,0,461
20210517,FUT2,35655,35730,35605,35670,826,363
20210517,FUT3,12375,12375,12335,12355,1247,644
20210517,FUT4,19835,19890,19775,19745,1060,524
20210517,FUT5,100,255,100,100,0,587
20210517,FUT6,28270,28340,28260,28265,1066,484
20210517,FUT7,43500,43500,43500,43500,804,587
20210517,FUT8,14510,14530,14490,14470,815,527
20210517,FUT9,4,4,4,4,1226,576
20210517,FUT10,110,150,100,100,949,470
20210518,FUT1,20825,20840,20805,20780,1359,541
20210518,FUT2,35690,35700,35655,35700,1319,606
20210518,FUT3,12370,12380,12255,12400,1010,598
20210518,FUT4,19735,19800,19610,19700,918,275
20210518,FUT5,1200,1200,1000,1550,984,548
20210518,FUT6,28230,28265,28110,28245,1163,572
20210518,FUT7,43475,43500,43445,43485,1095,584
20210518,FUT8,14470,14555,14440,14480,1019,441
20210518,FUT9,100,100,100,100,1130,501
20210518,FUT10,170,215,100,215,978,609
20210519,FUT1,20790,20795,20755,20750,931,470
20210519,FUT2,35690,35695,35575,35665,906,415
20210519,FUT3,12425,12480,12270,12430,942,589
20210519,FUT4,19695,19775,19665,19740,1001,470
20210519,FUT5,1,1,1,1,915,680
20210519,FUT6,28345,28410,28290,28330,731,312
20210519,FUT7,43500,43500,43350,43500,790,585
20210519,FUT8,14475,14515,14405,14400,1191,449
20210519,FUT9,190,235,175,145,1192,507
20210519,FUT10,255,335,220,235,520,611
20210520,FUT1,20775,20900,20735,20835,1107,495
20210520,FUT2,35700,35715,35625,35710,861,522
20210520,FUT3,12305,12395,12210,12285,906,547
20210520,FUT4,19750,19790,19710,19685,1219,538
20210520,FUT5,100,100,100,100,1108,557
20210520,FUT6,28330,28360,28305,28265,1188,586
20210520,FUT7,43475,43500,43475,43435,1075,529
20210520,FUT8,14375,14430,14230,14405,797,465
20210520,FUT9,150,230,130,160,1223,445
20210520,FUT10,285,395,240,345,770,292
20210521,FUT1,20865,20935,20855,20910,812,283
20210521,FUT2,35700,35705,35570,35745,933,545
20210521,FUT3,12250,12255,12215,12200,859,367
20210521,FUT4,19635,19680,19510,19560,1070,354
20210521,FUT5,115,150,100,125,1203,639
20210521,FUT6,28350,28380,28320,28400,1172,556
20210521,FUT7,43495,43500,43400,43500,1213,716
20210521,FUT8,14420,14420,14315,14455,83600,565
20210521,FUT9,195,215,135,235,868,367
20210521,FUT10,395,465,370,365,943,497
20210524,FUT1,20975,21000,20850,20940,894,453
20210524,FUT2,35720,35765,35655,35720,1179,485
20210524,FUT3,12230,12240,12160,12165,937,540
20210524,FUT4,19460,19560,19415,19440,958,716
20210524,FUT5,100,215,100,100,930,593
20210524,FUT6,28415,28495,28335,28460,793,535
20210524,FUT7,43400,43405,43270,43345,1295,630
20210524,FUT8,14445,14490,14365,14510,1105,651
20210524,FUT9,250,265,135,260,1249,329
20210524,FUT10,385,435,350,395,1112,488
20210525,FUT1,20930,20960,20900,20865,921,472
20210525,FUT2,35740,35805,35725,35830,945,426
20210525,FUT3,12110,12110,12050,12045,989,320
20210525,FUT4,19425,19550,19390,19495,1032,457
20210525,FUT5,100,105,100,100,1134,411
20210525,FUT6,285500,285750,285200,285700,720,603
20210525,FUT7,43360,43390,43250,43450,951,532
20210525,FUT8,14535,14570,14340,14445,738,319
20210525,FUT9,350,460,305,375,1330,539
20210525,FUT10,375,405,285,395,871,506
20210526,FUT1,20810,20860,20800,20850,1177,265
20210526,FUT2,35885,35940,35855,35815,1049,604
20210526,FUT3,12075,12080,12045,12025,905,348
20210526,FUT4,19505,19595,19495,19555,1078,413
20210526,FUT5,165,240,115,250,880,484
20210526,FUT6,43500,43500,43500,43500,1210,621
20210526,FUT7,43500,43500,43360,43480,1255,463
20210526,FUT8,14460,14620,14360,14520,764,564
20210526,FUT9,365,375,340,395,115300,476
20210526,FUT10,295,465,220,255,1069,449
20210527,FUT1,20855,20910,20850,20815,915,505
20210527,FUT2,35785,35950,35710,35780,918,541
20210527,FUT3,12030,12030,11950,11985,935,585
20210527,FUT4,19545,19570,19455,19580,1300,597
20210527,FUT5,205,240,170,255,841,447
20210527,FUT6,43425,43500,43315,43495,1097,494
20210527,FUT7,43500,43500,43455,43455,1168,465
20210527,FUT8,14555,14650,14505,14540,694,686
20210527,FUT9,435,495,415,460,1297,385
20210527,FUT10,215,275,190,200,827,447
